filename,width,height,class,xmin,xmax,ymin,ymax
dmm_889.png,300,300,diplopoda-dithering,130,20,205,95
dmm_889.png,300,300,bulbus-dithering,157,156,255,254
dmm_889.png,300,300,fongibra-dithering,41,118,139,216
dmm_890.png,300,300,quadripus-dithering,91,73,182,164
dmm_890.png,300,300,quadripus-dithering,134,13,226,106
dmm_890.png,300,300,fongibra-dithering,57,85,139,167
dmm_891.png,300,300,fongibra-dithering,107,20,204,116
dmm_891.png,300,300,diplopoda-dithering,1,0,94,93
dmm_891.png,300,300,diplopoda-dithering,145,41,244,140
dmm_892.png,300,300,fongibra-dithering,105,85,189,169
dmm_892.png,300,300,bulbus-dithering,83,107,177,201
dmm_892.png,300,300,quadripus-dithering,100,35,175,109
dmm_893.png,300,300,fongibra-dithering,107,143,186,222
dmm_893.png,300,300,fongibra-dithering,31,59,126,154
dmm_893.png,300,300,bulbus-dithering,60,194,146,280
dmm_894.png,300,300,diplopoda-dithering,37,129,136,228
dmm_894.png,300,300,diplopoda-dithering,30,29,100,99
dmm_894.png,300,300,fongibra-dithering,43,189,141,286
dmm_895.png,300,300,diplopoda-dithering,104,39,196,131
dmm_895.png,300,300,bulbus-dithering,2,26,96,120
dmm_895.png,300,300,bulbus-dithering,4,48,99,142
dmm_896.png,300,300,diplopoda-dithering,147,84,228,164
dmm_896.png,300,300,quadripus-dithering,32,73,112,154
dmm_896.png,300,300,fongibra-dithering,126,100,225,199
dmm_897.png,300,300,fongibra-dithering,47,168,145,267
dmm_897.png,300,300,quadripus-dithering,21,186,118,284
dmm_897.png,300,300,quadripus-dithering,93,72,191,170
dmm_898.png,300,300,quadripus-dithering,162,159,259,256
dmm_898.png,300,300,bulbus-dithering,93,164,188,259
dmm_898.png,300,300,bulbus-dithering,116,116,215,215
dmm_899.png,300,300,bulbus-dithering,12,48,104,140
dmm_899.png,300,300,diplopoda-dithering,93,64,191,162
dmm_899.png,300,300,diplopoda-dithering,152,137,246,231
dmm_900.png,300,300,diplopoda-dithering,139,135,226,222
dmm_900.png,300,300,diplopoda-dithering,169,99,264,194
dmm_900.png,300,300,fongibra-dithering,30,202,113,284
dmm_901.png,300,300,fongibra-dithering,142,3,233,94
dmm_901.png,300,300,quadripus-dithering,217,57,291,130
dmm_901.png,300,300,bulbus-dithering,154,2,224,73
dmm_902.png,300,300,fongibra-dithering,39,159,132,252
dmm_902.png,300,300,fongibra-dithering,11,7,108,104
dmm_902.png,300,300,fongibra-dithering,153,64,239,150
dmm_903.png,300,300,quadripus-dithering,125,191,223,290
dmm_903.png,300,300,quadripus-dithering,142,28,241,127
dmm_903.png,300,300,bulbus-dithering,135,59,223,147
dmm_904.png,300,300,bulbus-dithering,6,160,88,243
dmm_904.png,300,300,quadripus-dithering,30,126,125,221
dmm_904.png,300,300,quadripus-dithering,36,96,122,182
dmm_905.png,300,300,bulbus-dithering,142,20,228,105
dmm_905.png,300,300,diplopoda-dithering,171,23,270,122
dmm_905.png,300,300,fongibra-dithering,151,6,248,102
dmm_906.png,300,300,fongibra-dithering,48,32,144,129
dmm_906.png,300,300,fongibra-dithering,34,18,130,115
dmm_906.png,300,300,bulbus-dithering,108,78,207,176
dmm_907.png,300,300,quadripus-dithering,41,13,128,101
dmm_907.png,300,300,fongibra-dithering,180,69,263,152
dmm_907.png,300,300,fongibra-dithering,20,80,93,153
dmm_908.png,300,300,fongibra-dithering,67,204,160,298
dmm_908.png,300,300,quadripus-dithering,52,92,150,189
dmm_908.png,300,300,bulbus-dithering,14,139,84,210
dmm_909.png,300,300,quadripus-dithering,133,62,230,159
dmm_909.png,300,300,diplopoda-dithering,53,112,132,190
dmm_909.png,300,300,quadripus-dithering,16,93,114,191
dmm_910.png,300,300,fongibra-dithering,16,118,114,216
dmm_910.png,300,300,diplopoda-dithering,96,125,171,200
dmm_910.png,300,300,bulbus-dithering,97,99,194,196
dmm_911.png,300,300,bulbus-dithering,94,176,184,266
dmm_911.png,300,300,quadripus-dithering,120,65,206,151
dmm_911.png,300,300,quadripus-dithering,76,36,175,135
dmm_912.png,300,300,fongibra-dithering,134,149,227,242
dmm_912.png,300,300,quadripus-dithering,132,115,221,204
dmm_912.png,300,300,bulbus-dithering,34,144,133,242
dmm_913.png,300,300,quadripus-dithering,36,13,126,103
dmm_913.png,300,300,bulbus-dithering,79,41,175,137
dmm_913.png,300,300,bulbus-dithering,75,80,150,155
dmm_914.png,300,300,diplopoda-dithering,80,0,156,76
dmm_914.png,300,300,bulbus-dithering,120,173,217,270
dmm_914.png,300,300,fongibra-dithering,21,91,119,189
dmm_915.png,300,300,quadripus-dithering,136,54,227,145
dmm_915.png,300,300,quadripus-dithering,116,149,213,246
dmm_915.png,300,300,diplopoda-dithering,33,145,132,243
dmm_916.png,300,300,diplopoda-dithering,182,163,254,235
dmm_916.png,300,300,fongibra-dithering,156,12,231,87
dmm_916.png,300,300,quadripus-dithering,132,98,229,196
dmm_917.png,300,300,quadripus-dithering,194,145,279,229
dmm_917.png,300,300,fongibra-dithering,61,12,152,103
dmm_917.png,300,300,bulbus-dithering,34,107,126,199
dmm_918.png,300,300,bulbus-dithering,94,127,192,225
dmm_918.png,300,300,bulbus-dithering,199,161,286,247
dmm_918.png,300,300,bulbus-dithering,6,70,78,143
dmm_919.png,300,300,quadripus-dithering,36,156,132,252
dmm_919.png,300,300,fongibra-dithering,60,162,149,251
dmm_919.png,300,300,fongibra-dithering,66,73,138,145
dmm_920.png,300,300,bulbus-dithering,99,69,198,168
dmm_920.png,300,300,fongibra-dithering,116,35,212,131
dmm_920.png,300,300,bulbus-dithering,87,94,167,173
dmm_921.png,300,300,bulbus-dithering,100,71,172,143
dmm_921.png,300,300,fongibra-dithering,59,14,154,109
dmm_921.png,300,300,diplopoda-dithering,10,4,105,100
dmm_922.png,300,300,fongibra-dithering,96,37,194,134
dmm_922.png,300,300,fongibra-dithering,140,94,232,186
dmm_922.png,300,300,quadripus-dithering,44,177,130,263
dmm_923.png,300,300,diplopoda-dithering,179,108,252,181
dmm_923.png,300,300,quadripus-dithering,108,125,202,220
dmm_923.png,300,300,quadripus-dithering,134,89,222,177
dmm_924.png,300,300,diplopoda-dithering,22,44,116,138
dmm_924.png,300,300,bulbus-dithering,62,144,158,240
dmm_924.png,300,300,fongibra-dithering,209,208,286,285
dmm_925.png,300,300,fongibra-dithering,86,28,185,127
dmm_925.png,300,300,diplopoda-dithering,134,63,231,159
dmm_925.png,300,300,diplopoda-dithering,178,95,263,179
dmm_926.png,300,300,quadripus-dithering,35,32,110,108
dmm_926.png,300,300,bulbus-dithering,13,211,101,299
dmm_926.png,300,300,bulbus-dithering,110,90,184,164
dmm_927.png,300,300,fongibra-dithering,214,54,292,132
dmm_927.png,300,300,fongibra-dithering,52,15,150,113
dmm_927.png,300,300,diplopoda-dithering,136,179,235,278
dmm_928.png,300,300,quadripus-dithering,19,50,110,141
dmm_928.png,300,300,fongibra-dithering,39,108,109,179
dmm_928.png,300,300,diplopoda-dithering,56,105,130,179
dmm_929.png,300,300,bulbus-dithering,134,104,217,187
dmm_929.png,300,300,fongibra-dithering,80,63,162,146
dmm_929.png,300,300,quadripus-dithering,204,125,296,217
dmm_930.png,300,300,bulbus-dithering,44,71,119,147
dmm_930.png,300,300,bulbus-dithering,77,128,175,226
dmm_930.png,300,300,fongibra-dithering,169,127,266,224
dmm_931.png,300,300,quadripus-dithering,87,100,186,199
dmm_931.png,300,300,bulbus-dithering,110,32,204,126
dmm_931.png,300,300,quadripus-dithering,224,2,297,76
dmm_932.png,300,300,bulbus-dithering,83,11,182,109
dmm_932.png,300,300,diplopoda-dithering,98,76,177,155
dmm_932.png,300,300,diplopoda-dithering,0,40,81,122
dmm_933.png,300,300,quadripus-dithering,36,80,124,168
dmm_933.png,300,300,bulbus-dithering,106,160,205,258
dmm_933.png,300,300,diplopoda-dithering,73,79,171,177
dmm_934.png,300,300,fongibra-dithering,175,144,267,236
dmm_934.png,300,300,bulbus-dithering,148,58,230,140
dmm_934.png,300,300,quadripus-dithering,35,7,131,103
dmm_935.png,300,300,fongibra-dithering,141,180,228,266
dmm_935.png,300,300,fongibra-dithering,78,100,175,196
dmm_935.png,300,300,fongibra-dithering,167,28,245,105
dmm_936.png,300,300,fongibra-dithering,93,177,170,255
dmm_936.png,300,300,quadripus-dithering,93,148,191,247
dmm_936.png,300,300,bulbus-dithering,62,20,151,109
dmm_937.png,300,300,quadripus-dithering,11,25,93,107
dmm_937.png,300,300,diplopoda-dithering,132,118,230,217
dmm_937.png,300,300,bulbus-dithering,95,41,189,136
dmm_938.png,300,300,fongibra-dithering,16,28,112,123
dmm_938.png,300,300,quadripus-dithering,86,186,184,284
dmm_938.png,300,300,diplopoda-dithering,148,40,220,112
dmm_939.png,300,300,bulbus-dithering,81,115,178,213
dmm_939.png,300,300,bulbus-dithering,41,35,140,134
dmm_939.png,300,300,bulbus-dithering,41,49,140,148
dmm_940.png,300,300,bulbus-dithering,199,170,275,247
dmm_940.png,300,300,fongibra-dithering,91,121,176,206
dmm_940.png,300,300,bulbus-dithering,86,129,173,216
dmm_941.png,300,300,quadripus-dithering,36,138,127,228
dmm_941.png,300,300,diplopoda-dithering,151,40,241,130
dmm_941.png,300,300,bulbus-dithering,72,67,170,165
dmm_942.png,300,300,diplopoda-dithering,103,113,200,210
dmm_942.png,300,300,diplopoda-dithering,137,120,209,192
dmm_942.png,300,300,diplopoda-dithering,52,1,143,92
dmm_943.png,300,300,fongibra-dithering,10,143,104,237
dmm_943.png,300,300,quadripus-dithering,115,207,192,284
dmm_943.png,300,300,quadripus-dithering,111,90,206,185
dmm_944.png,300,300,bulbus-dithering,58,71,139,153
dmm_944.png,300,300,quadripus-dithering,21,139,112,230
dmm_944.png,300,300,quadripus-dithering,131,53,229,151
dmm_945.png,300,300,diplopoda-dithering,184,133,256,205
dmm_945.png,300,300,bulbus-dithering,143,180,242,278
dmm_945.png,300,300,quadripus-dithering,125,117,209,201
dmm_946.png,300,300,diplopoda-dithering,167,168,266,267
dmm_946.png,300,300,diplopoda-dithering,179,153,268,242
dmm_946.png,300,300,quadripus-dithering,208,130,287,209
dmm_947.png,300,300,quadripus-dithering,34,24,133,123
dmm_947.png,300,300,diplopoda-dithering,141,132,221,213
dmm_947.png,300,300,diplopoda-dithering,167,22,266,121
dmm_948.png,300,300,diplopoda-dithering,81,60,154,133
dmm_948.png,300,300,bulbus-dithering,115,152,202,239
dmm_948.png,300,300,bulbus-dithering,99,81,191,174
dmm_949.png,300,300,diplopoda-dithering,31,151,106,226
dmm_949.png,300,300,diplopoda-dithering,150,36,246,132
dmm_949.png,300,300,quadripus-dithering,38,156,129,247
dmm_950.png,300,300,bulbus-dithering,93,195,190,292
dmm_950.png,300,300,diplopoda-dithering,50,125,147,221
dmm_950.png,300,300,quadripus-dithering,168,114,265,211
dmm_951.png,300,300,bulbus-dithering,68,138,159,229
dmm_951.png,300,300,diplopoda-dithering,102,49,185,132
dmm_951.png,300,300,fongibra-dithering,109,152,204,247
dmm_952.png,300,300,diplopoda-dithering,124,128,199,203
dmm_952.png,300,300,quadripus-dithering,137,159,229,250
dmm_952.png,300,300,fongibra-dithering,32,20,105,92
dmm_953.png,300,300,fongibra-dithering,33,69,129,165
dmm_953.png,300,300,quadripus-dithering,138,14,227,103
dmm_953.png,300,300,quadripus-dithering,3,110,87,194
dmm_954.png,300,300,quadripus-dithering,44,122,132,209
dmm_954.png,300,300,quadripus-dithering,19,20,107,108
dmm_954.png,300,300,fongibra-dithering,19,10,118,109
dmm_955.png,300,300,quadripus-dithering,54,24,146,117
dmm_955.png,300,300,quadripus-dithering,8,96,81,169
dmm_955.png,300,300,bulbus-dithering,114,81,196,162
dmm_956.png,300,300,bulbus-dithering,67,174,152,259
dmm_956.png,300,300,bulbus-dithering,20,179,92,251
dmm_956.png,300,300,fongibra-dithering,47,13,141,107
dmm_957.png,300,300,quadripus-dithering,160,11,255,106
dmm_957.png,300,300,diplopoda-dithering,71,33,170,131
dmm_957.png,300,300,bulbus-dithering,58,106,155,203
dmm_958.png,300,300,fongibra-dithering,68,74,140,146
dmm_958.png,300,300,fongibra-dithering,122,42,220,140
dmm_958.png,300,300,diplopoda-dithering,37,34,134,132
dmm_959.png,300,300,fongibra-dithering,162,120,255,213
dmm_959.png,300,300,fongibra-dithering,177,54,276,153
dmm_959.png,300,300,diplopoda-dithering,85,56,182,153
dmm_960.png,300,300,quadripus-dithering,105,49,202,146
dmm_960.png,300,300,fongibra-dithering,94,115,165,185
dmm_960.png,300,300,diplopoda-dithering,134,61,219,146
dmm_961.png,300,300,bulbus-dithering,149,24,233,108
dmm_961.png,300,300,quadripus-dithering,7,24,85,103
dmm_961.png,300,300,fongibra-dithering,163,21,259,118
dmm_962.png,300,300,quadripus-dithering,106,92,205,191
dmm_962.png,300,300,diplopoda-dithering,130,188,229,287
dmm_962.png,300,300,fongibra-dithering,99,128,198,227
dmm_963.png,300,300,fongibra-dithering,77,96,175,194
dmm_963.png,300,300,quadripus-dithering,48,146,121,220
dmm_963.png,300,300,fongibra-dithering,204,82,298,176
dmm_964.png,300,300,quadripus-dithering,122,11,219,108
dmm_964.png,300,300,bulbus-dithering,10,6,85,81
dmm_964.png,300,300,bulbus-dithering,9,43,100,133
dmm_965.png,300,300,quadripus-dithering,186,9,283,106
dmm_965.png,300,300,diplopoda-dithering,8,203,96,291
dmm_965.png,300,300,bulbus-dithering,33,99,128,195
dmm_966.png,300,300,quadripus-dithering,161,129,256,224
dmm_966.png,300,300,quadripus-dithering,14,28,102,115
dmm_966.png,300,300,quadripus-dithering,62,92,161,191
dmm_967.png,300,300,fongibra-dithering,204,89,294,180
dmm_967.png,300,300,fongibra-dithering,21,100,117,195
dmm_967.png,300,300,fongibra-dithering,68,76,164,172
dmm_968.png,300,300,bulbus-dithering,52,209,131,288
dmm_968.png,300,300,quadripus-dithering,164,110,261,207
dmm_968.png,300,300,diplopoda-dithering,103,152,196,245
dmm_969.png,300,300,fongibra-dithering,11,68,109,166
dmm_969.png,300,300,bulbus-dithering,80,121,172,213
dmm_969.png,300,300,quadripus-dithering,196,169,281,254
dmm_970.png,300,300,diplopoda-dithering,86,212,161,288
dmm_970.png,300,300,bulbus-dithering,87,132,171,216
dmm_970.png,300,300,fongibra-dithering,171,101,254,184
dmm_971.png,300,300,bulbus-dithering,106,124,199,216
dmm_971.png,300,300,quadripus-dithering,151,39,245,134
dmm_971.png,300,300,bulbus-dithering,193,115,280,202
dmm_972.png,300,300,bulbus-dithering,202,29,288,114
dmm_972.png,300,300,diplopoda-dithering,135,46,210,122
dmm_972.png,300,300,bulbus-dithering,61,1,148,88
dmm_973.png,300,300,diplopoda-dithering,219,73,294,149
dmm_973.png,300,300,quadripus-dithering,53,138,132,217
dmm_973.png,300,300,quadripus-dithering,100,156,196,252
dmm_974.png,300,300,bulbus-dithering,35,11,119,95
dmm_974.png,300,300,quadripus-dithering,83,164,182,263
dmm_974.png,300,300,diplopoda-dithering,125,38,215,129
dmm_975.png,300,300,quadripus-dithering,100,75,185,161
dmm_975.png,300,300,diplopoda-dithering,49,53,143,147
dmm_975.png,300,300,bulbus-dithering,148,114,246,212
dmm_976.png,300,300,bulbus-dithering,140,133,228,222
dmm_976.png,300,300,bulbus-dithering,178,157,257,236
dmm_976.png,300,300,bulbus-dithering,18,29,110,121
dmm_977.png,300,300,quadripus-dithering,104,0,193,89
dmm_977.png,300,300,diplopoda-dithering,115,148,205,238
dmm_977.png,300,300,fongibra-dithering,39,140,113,214
dmm_978.png,300,300,fongibra-dithering,124,131,206,213
dmm_978.png,300,300,quadripus-dithering,72,39,154,121
dmm_978.png,300,300,fongibra-dithering,75,44,164,133
dmm_979.png,300,300,fongibra-dithering,73,44,144,116
dmm_979.png,300,300,fongibra-dithering,177,73,266,162
dmm_979.png,300,300,quadripus-dithering,198,95,296,193
dmm_980.png,300,300,bulbus-dithering,112,5,210,104
dmm_980.png,300,300,quadripus-dithering,154,80,252,178
dmm_980.png,300,300,fongibra-dithering,25,80,123,178
dmm_981.png,300,300,diplopoda-dithering,58,59,154,155
dmm_981.png,300,300,diplopoda-dithering,9,153,106,250
dmm_981.png,300,300,diplopoda-dithering,107,160,193,246
dmm_982.png,300,300,quadripus-dithering,58,100,143,185
dmm_982.png,300,300,fongibra-dithering,125,207,214,295
dmm_982.png,300,300,fongibra-dithering,33,41,109,118
dmm_983.png,300,300,fongibra-dithering,2,196,82,277
dmm_983.png,300,300,fongibra-dithering,31,39,122,130
dmm_983.png,300,300,fongibra-dithering,81,193,176,288
dmm_984.png,300,300,bulbus-dithering,45,33,128,116
dmm_984.png,300,300,quadripus-dithering,19,132,102,215
dmm_984.png,300,300,bulbus-dithering,38,74,137,173
dmm_985.png,300,300,fongibra-dithering,9,76,108,175
dmm_985.png,300,300,diplopoda-dithering,179,6,276,103
dmm_985.png,300,300,diplopoda-dithering,41,36,139,134
dmm_986.png,300,300,quadripus-dithering,134,59,225,150
dmm_986.png,300,300,bulbus-dithering,213,31,295,113
dmm_986.png,300,300,bulbus-dithering,58,81,149,173
dmm_987.png,300,300,quadripus-dithering,149,13,245,108
dmm_987.png,300,300,bulbus-dithering,155,26,236,107
dmm_987.png,300,300,diplopoda-dithering,72,5,170,103
dmm_988.png,300,300,fongibra-dithering,131,63,216,148
dmm_988.png,300,300,quadripus-dithering,25,179,118,272
dmm_988.png,300,300,quadripus-dithering,10,113,105,208
dmm_989.png,300,300,fongibra-dithering,163,75,256,168
dmm_989.png,300,300,fongibra-dithering,17,153,103,239
dmm_989.png,300,300,bulbus-dithering,56,37,143,124
dmm_990.png,300,300,bulbus-dithering,203,148,293,238
dmm_990.png,300,300,fongibra-dithering,150,162,235,247
dmm_990.png,300,300,bulbus-dithering,140,175,230,265
dmm_991.png,300,300,diplopoda-dithering,90,195,168,273
dmm_991.png,300,300,quadripus-dithering,59,147,157,245
dmm_991.png,300,300,diplopoda-dithering,52,80,136,164
dmm_992.png,300,300,quadripus-dithering,133,150,208,225
dmm_992.png,300,300,fongibra-dithering,41,31,130,120
dmm_992.png,300,300,quadripus-dithering,130,75,212,156
dmm_993.png,300,300,diplopoda-dithering,149,11,235,97
dmm_993.png,300,300,diplopoda-dithering,145,46,243,144
dmm_993.png,300,300,quadripus-dithering,188,71,283,165
dmm_994.png,300,300,quadripus-dithering,47,153,140,245
dmm_994.png,300,300,bulbus-dithering,16,100,106,190
dmm_994.png,300,300,fongibra-dithering,2,116,100,215
dmm_995.png,300,300,diplopoda-dithering,55,159,153,257
dmm_995.png,300,300,quadripus-dithering,104,155,197,248
dmm_995.png,300,300,diplopoda-dithering,163,56,261,154
dmm_996.png,300,300,bulbus-dithering,21,116,99,195
dmm_996.png,300,300,quadripus-dithering,127,114,215,202
dmm_996.png,300,300,quadripus-dithering,89,94,187,192
dmm_997.png,300,300,bulbus-dithering,141,89,221,170
dmm_997.png,300,300,diplopoda-dithering,60,176,134,250
dmm_997.png,300,300,bulbus-dithering,112,137,202,227
dmm_998.png,300,300,bulbus-dithering,140,8,239,107
dmm_998.png,300,300,fongibra-dithering,76,37,167,127
dmm_998.png,300,300,fongibra-dithering,117,50,191,124
dmm_999.png,300,300,fongibra-dithering,97,168,182,253
dmm_999.png,300,300,quadripus-dithering,82,79,172,168
dmm_999.png,300,300,fongibra-dithering,96,167,194,264
dmm_1000.png,300,300,quadripus-dithering,99,64,191,155
dmm_1000.png,300,300,quadripus-dithering,66,64,160,158
dmm_1000.png,300,300,diplopoda-dithering,29,92,126,188
dmm_1001.png,300,300,diplopoda-dithering,44,10,137,103
dmm_1001.png,300,300,fongibra-dithering,137,89,232,184
dmm_1001.png,300,300,bulbus-dithering,92,161,184,253
dmm_1002.png,300,300,fongibra-dithering,83,101,174,192
dmm_1002.png,300,300,diplopoda-dithering,30,116,127,213
dmm_1002.png,300,300,bulbus-dithering,86,78,176,169
dmm_1003.png,300,300,bulbus-dithering,53,26,144,117
dmm_1003.png,300,300,quadripus-dithering,37,187,119,269
dmm_1003.png,300,300,bulbus-dithering,30,123,129,222
dmm_1004.png,300,300,fongibra-dithering,71,107,144,180
dmm_1004.png,300,300,quadripus-dithering,133,36,229,132
dmm_1004.png,300,300,quadripus-dithering,0,122,98,220
dmm_1005.png,300,300,quadripus-dithering,133,93,223,184
dmm_1005.png,300,300,fongibra-dithering,118,12,216,110
dmm_1005.png,300,300,fongibra-dithering,88,119,182,212
dmm_1006.png,300,300,quadripus-dithering,26,110,122,206
dmm_1006.png,300,300,quadripus-dithering,6,10,105,108
dmm_1006.png,300,300,quadripus-dithering,44,150,121,228
dmm_1007.png,300,300,bulbus-dithering,3,204,98,299
dmm_1007.png,300,300,diplopoda-dithering,152,170,231,249
dmm_1007.png,300,300,diplopoda-dithering,35,143,116,224
dmm_1008.png,300,300,diplopoda-dithering,19,122,118,221
dmm_1008.png,300,300,quadripus-dithering,202,128,281,208
dmm_1008.png,300,300,fongibra-dithering,14,140,112,238
dmm_1009.png,300,300,quadripus-dithering,125,129,222,226
dmm_1009.png,300,300,bulbus-dithering,34,148,108,223
dmm_1009.png,300,300,bulbus-dithering,126,49,198,122
dmm_1010.png,300,300,quadripus-dithering,190,109,278,197
dmm_1010.png,300,300,fongibra-dithering,12,62,83,132
dmm_1010.png,300,300,bulbus-dithering,69,116,168,214
dmm_1011.png,300,300,bulbus-dithering,132,38,231,137
dmm_1011.png,300,300,bulbus-dithering,96,91,193,188
dmm_1011.png,300,300,diplopoda-dithering,148,75,247,174
dmm_1012.png,300,300,diplopoda-dithering,7,103,86,182
dmm_1012.png,300,300,diplopoda-dithering,185,138,277,229
dmm_1012.png,300,300,bulbus-dithering,58,31,154,126
dmm_1013.png,300,300,diplopoda-dithering,67,70,151,154
dmm_1013.png,300,300,diplopoda-dithering,116,128,202,213
dmm_1013.png,300,300,diplopoda-dithering,128,70,211,153
dmm_1014.png,300,300,fongibra-dithering,35,126,124,215
dmm_1014.png,300,300,quadripus-dithering,129,143,210,225
dmm_1014.png,300,300,bulbus-dithering,53,74,147,168
dmm_1015.png,300,300,quadripus-dithering,152,131,244,223
dmm_1015.png,300,300,diplopoda-dithering,136,58,209,131
dmm_1015.png,300,300,bulbus-dithering,148,140,219,212
dmm_1016.png,300,300,fongibra-dithering,106,9,195,99
dmm_1016.png,300,300,quadripus-dithering,61,27,142,108
dmm_1016.png,300,300,bulbus-dithering,126,45,223,142
dmm_1017.png,300,300,quadripus-dithering,172,114,266,208
dmm_1017.png,300,300,bulbus-dithering,149,50,244,146
dmm_1017.png,300,300,diplopoda-dithering,43,127,120,205
dmm_1018.png,300,300,quadripus-dithering,71,41,163,133
dmm_1018.png,300,300,diplopoda-dithering,2,104,99,201
dmm_1018.png,300,300,quadripus-dithering,0,58,80,139
dmm_1019.png,300,300,quadripus-dithering,156,49,240,132
dmm_1019.png,300,300,fongibra-dithering,3,42,89,129
dmm_1019.png,300,300,quadripus-dithering,4,199,97,292
dmm_1020.png,300,300,quadripus-dithering,84,17,175,108
dmm_1020.png,300,300,bulbus-dithering,91,99,166,174
dmm_1020.png,300,300,bulbus-dithering,166,66,265,165
dmm_1021.png,300,300,bulbus-dithering,128,59,198,129
dmm_1021.png,300,300,bulbus-dithering,76,45,172,140
dmm_1021.png,300,300,bulbus-dithering,47,139,120,212
dmm_1022.png,300,300,quadripus-dithering,139,82,224,166
dmm_1022.png,300,300,diplopoda-dithering,119,179,214,274
dmm_1022.png,300,300,bulbus-dithering,19,77,118,175
dmm_1023.png,300,300,bulbus-dithering,43,160,135,252
dmm_1023.png,300,300,quadripus-dithering,195,122,294,221
dmm_1023.png,300,300,quadripus-dithering,86,52,169,136
dmm_1024.png,300,300,quadripus-dithering,105,44,185,124
dmm_1024.png,300,300,diplopoda-dithering,195,107,284,196
dmm_1024.png,300,300,bulbus-dithering,82,133,180,231
dmm_1025.png,300,300,quadripus-dithering,158,11,242,95
dmm_1025.png,300,300,bulbus-dithering,74,75,170,171
dmm_1025.png,300,300,fongibra-dithering,81,91,179,189
dmm_1026.png,300,300,diplopoda-dithering,151,197,231,278
dmm_1026.png,300,300,bulbus-dithering,100,89,198,187
dmm_1026.png,300,300,bulbus-dithering,120,5,196,81
dmm_1027.png,300,300,quadripus-dithering,127,112,209,194
dmm_1027.png,300,300,diplopoda-dithering,115,63,214,162
dmm_1027.png,300,300,diplopoda-dithering,32,61,118,147
dmm_1028.png,300,300,bulbus-dithering,187,24,270,107
dmm_1028.png,300,300,bulbus-dithering,57,11,156,110
dmm_1028.png,300,300,quadripus-dithering,2,80,101,179
dmm_1029.png,300,300,bulbus-dithering,49,116,148,215
dmm_1029.png,300,300,fongibra-dithering,150,115,249,213
dmm_1029.png,300,300,fongibra-dithering,34,187,127,280
dmm_1030.png,300,300,quadripus-dithering,102,170,197,264
dmm_1030.png,300,300,diplopoda-dithering,131,100,224,193
dmm_1030.png,300,300,bulbus-dithering,91,14,189,111
dmm_1031.png,300,300,quadripus-dithering,145,128,238,222
dmm_1031.png,300,300,fongibra-dithering,81,163,180,262
dmm_1031.png,300,300,diplopoda-dithering,82,29,175,122
dmm_1032.png,300,300,diplopoda-dithering,117,124,214,222
dmm_1032.png,300,300,fongibra-dithering,73,171,172,270
dmm_1032.png,300,300,quadripus-dithering,43,106,142,205
dmm_1033.png,300,300,bulbus-dithering,129,66,213,151
dmm_1033.png,300,300,fongibra-dithering,171,78,245,152
dmm_1033.png,300,300,diplopoda-dithering,122,126,195,199
dmm_1034.png,300,300,fongibra-dithering,120,67,219,166
dmm_1034.png,300,300,bulbus-dithering,13,101,101,189
dmm_1034.png,300,300,fongibra-dithering,55,153,127,225
dmm_1035.png,300,300,quadripus-dithering,114,21,210,117
dmm_1035.png,300,300,bulbus-dithering,58,87,155,183
dmm_1035.png,300,300,bulbus-dithering,35,23,130,118
dmm_1036.png,300,300,bulbus-dithering,78,115,175,212
dmm_1036.png,300,300,quadripus-dithering,51,33,150,132
dmm_1036.png,300,300,fongibra-dithering,38,117,122,201
dmm_1037.png,300,300,bulbus-dithering,84,165,183,263
dmm_1037.png,300,300,diplopoda-dithering,130,169,220,259
dmm_1037.png,300,300,fongibra-dithering,165,52,264,150
dmm_1038.png,300,300,diplopoda-dithering,137,64,234,161
dmm_1038.png,300,300,quadripus-dithering,35,135,105,206
dmm_1038.png,300,300,fongibra-dithering,12,44,84,117
dmm_1039.png,300,300,quadripus-dithering,48,108,147,207
dmm_1039.png,300,300,fongibra-dithering,60,99,140,178
dmm_1039.png,300,300,diplopoda-dithering,93,101,191,199
dmm_1040.png,300,300,fongibra-dithering,59,1,158,100
dmm_1040.png,300,300,quadripus-dithering,155,106,247,198
dmm_1040.png,300,300,bulbus-dithering,35,172,133,270
dmm_1041.png,300,300,diplopoda-dithering,40,156,130,246
dmm_1041.png,300,300,fongibra-dithering,61,59,151,149
dmm_1041.png,300,300,fongibra-dithering,9,78,90,159
dmm_1042.png,300,300,bulbus-dithering,123,139,219,235
dmm_1042.png,300,300,diplopoda-dithering,21,73,117,169
dmm_1042.png,300,300,diplopoda-dithering,120,154,219,253
dmm_1043.png,300,300,bulbus-dithering,79,57,156,134
dmm_1043.png,300,300,diplopoda-dithering,58,107,138,187
dmm_1043.png,300,300,bulbus-dithering,106,87,178,159
dmm_1044.png,300,300,quadripus-dithering,105,66,179,141
dmm_1044.png,300,300,bulbus-dithering,38,57,137,156
dmm_1044.png,300,300,diplopoda-dithering,161,39,253,130
dmm_1045.png,300,300,quadripus-dithering,42,34,138,130
dmm_1045.png,300,300,bulbus-dithering,35,188,110,264
dmm_1045.png,300,300,quadripus-dithering,7,116,83,191
dmm_1046.png,300,300,bulbus-dithering,26,150,98,222
dmm_1046.png,300,300,quadripus-dithering,181,72,280,171
